,TimeFrame,Location Id,Dwelling Type,Number Of Beds,Total Bonds,Active Bonds,Closed Bonds,Median Rent,Geometric Mean Rent,Upper Quartile Rent,Lower Quartile Rent,Log Std Dev Weekly Rent,year_quarter
26527,2025-10-01,215000.0,House,ALL,18,195,6,608.0,603.0,656.0,568.0,0.1684,2025_Q4
26528,2025-10-01,215100.0,House,ALL,15,171,12,640.0,575.0,670.0,568.0,0.2872,2025_Q4
26529,2025-10-01,215200.0,House,ALL,18,186,12,650.0,683.0,745.0,633.0,0.1,2025_Q4
26530,2025-10-01,215300.0,House,ALL,15,201,12,580.0,525.0,620.0,550.0,0.4632,2025_Q4
26531,2025-10-01,215400.0,House,ALL,12,126,6,750.0,631.0,799.0,675.0,0.599,2025_Q4
26532,2025-10-01,215600.0,House,ALL,9,57,9,530.0,503.0,580.0,438.0,0.2277,2025_Q4
26533,2025-10-01,215700.0,House,ALL,9,105,6,640.0,628.0,650.0,575.0,0.1754,2025_Q4
26534,2025-10-01,215800.0,House,ALL,9,135,9,550.0,519.0,635.0,470.0,0.2812,2025_Q4
26535,2025-10-01,215900.0,House,ALL,12,75,3,482.0,450.0,527.0,428.0,0.279,2025_Q4
26536,2025-10-01,216000.0,House,ALL,12,111,12,550.0,546.0,580.0,523.0,0.0942,2025_Q4
26537,2025-10-01,216300.0,House,ALL,24,297,15,570.0,561.0,640.0,480.0,0.1674,2025_Q4
26538,2025-10-01,216500.0,House,ALL,6,78,3,720.0,737.0,813.0,654.0,0.1965,2025_Q4
26539,2025-10-01,216600.0,House,ALL,12,159,12,590.0,575.0,638.0,509.0,0.2236,2025_Q4
26540,2025-10-01,216700.0,House,ALL,9,63,3,550.0,535.0,595.0,450.0,0.2392,2025_Q4
26541,2025-10-01,216800.0,House,ALL,21,201,12,620.0,559.0,650.0,506.0,0.2998,2025_Q4
26542,2025-10-01,216900.0,House,ALL,30,222,21,600.0,588.0,650.0,528.0,0.1895,2025_Q4
26543,2025-10-01,217000.0,House,ALL,9,96,6,550.0,558.0,663.0,475.0,0.2005,2025_Q4
26544,2025-10-01,217100.0,House,ALL,12,114,6,550.0,537.0,621.0,498.0,0.1863,2025_Q4
26545,2025-10-01,217200.0,House,ALL,9,72,3,660.0,690.0,713.0,648.0,0.1029,2025_Q4
26546,2025-10-01,217300.0,House,ALL,24,180,15,625.0,617.0,695.0,550.0,0.2132,2025_Q4
26547,2025-10-01,217400.0,House,ALL,33,333,18,640.0,606.0,680.0,580.0,0.1635,2025_Q4
26548,2025-10-01,217500.0,House,ALL,18,216,15,655.0,643.0,748.0,585.0,0.207,2025_Q4
26549,2025-10-01,217600.0,House,ALL,15,165,9,660.0,638.0,680.0,570.0,0.1297,2025_Q4
26550,2025-10-01,217800.0,House,ALL,24,237,12,600.0,570.0,628.0,528.0,0.1747,2025_Q4
26551,2025-10-01,217900.0,House,ALL,18,132,6,640.0,635.0,713.0,579.0,0.1837,2025_Q4
26552,2025-10-01,218000.0,House,ALL,15,159,12,650.0,627.0,690.0,600.0,0.1391,2025_Q4
26553,2025-10-01,218100.0,House,ALL,27,222,15,640.0,626.0,685.0,600.0,0.1253,2025_Q4
26554,2025-10-01,218300.0,House,ALL,18,207,6,600.0,535.0,683.0,500.0,0.3619,2025_Q4
26555,2025-10-01,218400.0,House,ALL,12,213,12,665.0,598.0,700.0,570.0,0.325,2025_Q4
26556,2025-10-01,218500.0,House,ALL,24,285,15,495.0,507.0,589.0,460.0,0.1983,2025_Q4
26557,2025-10-01,218600.0,House,ALL,12,147,12,625.0,629.0,706.0,558.0,0.15,2025_Q4
26558,2025-10-01,218700.0,House,ALL,12,132,3,678.0,674.0,740.0,650.0,0.159,2025_Q4
26559,2025-10-01,218900.0,House,ALL,15,159,9,580.0,558.0,600.0,533.0,0.1542,2025_Q4
26560,2025-10-01,219000.0,House,ALL,9,57,0,600.0,613.0,678.0,548.0,0.1412,2025_Q4
26561,2025-10-01,219100.0,House,ALL,6,45,0,588.0,608.0,663.0,551.0,0.2767,2025_Q4
26562,2025-10-01,219400.0,House,ALL,6,66,3,585.0,527.0,650.0,478.0,0.2919,2025_Q4
26563,2025-10-01,219600.0,House,ALL,24,168,6,590.0,564.0,650.0,498.0,0.1916,2025_Q4
26564,2025-10-01,220000.0,House,ALL,6,42,0,500.0,501.0,530.0,475.0,0.1094,2025_Q4
26565,2025-10-01,220100.0,House,ALL,6,81,6,540.0,533.0,560.0,518.0,0.0989,2025_Q4
26566,2025-10-01,220300.0,House,ALL,12,123,12,550.0,525.0,578.0,500.0,0.147,2025_Q4
26567,2025-10-01,220400.0,House,ALL,9,126,12,560.0,537.0,588.0,500.0,0.1437,2025_Q4
26568,2025-10-01,220700.0,House,ALL,9,78,0,500.0,475.0,525.0,438.0,0.1421,2025_Q4
26569,2025-10-01,220800.0,House,ALL,6,60,0,310.0,263.0,431.0,194.0,0.7399,2025_Q4
26570,2025-10-01,220900.0,House,ALL,6,51,3,475.0,459.0,513.0,428.0,0.1821,2025_Q4
26571,2025-10-01,221600.0,House,ALL,21,132,3,520.0,534.0,570.0,500.0,0.1439,2025_Q4
26572,2025-10-01,221700.0,House,ALL,12,141,6,505.0,499.0,560.0,450.0,0.2206,2025_Q4
26573,2025-10-01,221800.0,House,ALL,15,138,6,540.0,532.0,565.0,480.0,0.1264,2025_Q4
26574,2025-10-01,221900.0,House,ALL,27,249,12,540.0,519.0,555.0,488.0,0.134,2025_Q4
26575,2025-10-01,222200.0,House,ALL,6,81,0,400.0,368.0,435.0,345.0,0.301,2025_Q4
26576,2025-10-01,222400.0,House,ALL,6,24,3,430.0,457.0,562.0,388.0,0.2237,2025_Q4
26577,2025-10-01,222500.0,House,ALL,12,192,9,423.0,419.0,450.0,400.0,0.1037,2025_Q4
26578,2025-10-01,222600.0,House,ALL,15,171,9,430.0,423.0,450.0,398.0,0.0858,2025_Q4
26579,2025-10-01,222700.0,House,ALL,15,177,9,450.0,418.0,480.0,360.0,0.1999,2025_Q4
26580,2025-10-01,223100.0,House,ALL,18,153,21,445.0,422.0,466.0,400.0,0.2323,2025_Q4
26581,2025-10-01,223200.0,House,ALL,6,24,3,300.0,301.0,354.0,261.0,0.3351,2025_Q4
26582,2025-10-01,223600.0,House,ALL,12,180,12,505.0,501.0,531.0,443.0,0.2566,2025_Q4
26583,2025-10-01,223800.0,House,ALL,12,156,6,525.0,514.0,560.0,491.0,0.1305,2025_Q4
26584,2025-10-01,224000.0,House,ALL,18,138,9,505.0,490.0,520.0,483.0,0.1287,2025_Q4
26585,2025-10-01,224200.0,House,ALL,15,111,6,550.0,569.0,560.0,550.0,0.1741,2025_Q4
26586,2025-10-01,224300.0,House,ALL,24,255,9,510.0,541.0,640.0,479.0,0.1853,2025_Q4
26587,2025-10-01,224400.0,House,ALL,6,99,0,555.0,558.0,603.0,520.0,0.1845,2025_Q4
26588,2025-10-01,224500.0,House,ALL,12,114,6,585.0,557.0,620.0,515.0,0.1402,2025_Q4
26589,2025-10-01,224600.0,House,ALL,12,150,3,555.0,535.0,568.0,490.0,0.1093,2025_Q4
26590,2025-10-01,224800.0,House,ALL,15,237,12,480.0,482.0,540.0,450.0,0.1303,2025_Q4
26591,2025-10-01,224900.0,House,ALL,9,132,6,530.0,490.0,550.0,438.0,0.1688,2025_Q4
26592,2025-10-01,225000.0,House,ALL,12,102,0,590.0,564.0,603.0,543.0,0.123,2025_Q4
26593,2025-10-01,225100.0,House,ALL,15,147,15,550.0,531.0,565.0,495.0,0.1042,2025_Q4
26594,2025-10-01,225200.0,House,ALL,12,126,6,495.0,497.0,534.0,488.0,0.153,2025_Q4
26595,2025-10-01,225300.0,House,ALL,18,219,9,493.0,490.0,564.0,459.0,0.1697,2025_Q4
26596,2025-10-01,225400.0,House,ALL,18,165,9,473.0,472.0,523.0,436.0,0.1355,2025_Q4
26597,2025-10-01,225500.0,House,ALL,12,138,6,540.0,559.0,628.0,515.0,0.1879,2025_Q4
26598,2025-10-01,225600.0,House,ALL,6,36,3,423.0,425.0,513.0,345.0,0.2449,2025_Q4
26599,2025-10-01,225800.0,House,ALL,12,123,9,580.0,555.0,583.0,545.0,0.1442,2025_Q4
26600,2025-10-01,225900.0,House,ALL,18,114,9,570.0,592.0,650.0,550.0,0.1565,2025_Q4
26601,2025-10-01,226500.0,House,ALL,6,108,0,435.0,418.0,480.0,380.0,0.177,2025_Q4
26602,2025-10-01,226700.0,House,ALL,24,156,12,530.0,480.0,550.0,401.0,0.2246,2025_Q4
26603,2025-10-01,226900.0,House,ALL,12,138,12,535.0,523.0,550.0,500.0,0.0815,2025_Q4
26604,2025-10-01,227000.0,House,ALL,21,180,6,500.0,493.0,550.0,430.0,0.149,2025_Q4
26605,2025-10-01,227200.0,House,ALL,9,54,6,600.0,400.0,710.0,400.0,0.9958,2025_Q4
26606,2025-10-01,227300.0,House,ALL,9,63,3,550.0,522.0,560.0,500.0,0.1702,2025_Q4
26607,2025-10-01,227400.0,House,ALL,6,39,3,480.0,476.0,500.0,430.0,0.1453,2025_Q4
26608,2025-10-01,227900.0,House,ALL,24,168,15,595.0,593.0,628.0,573.0,0.0848,2025_Q4
26609,2025-10-01,228000.0,House,ALL,6,90,0,610.0,611.0,668.0,565.0,0.1301,2025_Q4
26610,2025-10-01,228100.0,House,ALL,15,123,6,590.0,567.0,640.0,580.0,0.2875,2025_Q4
26611,2025-10-01,228200.0,House,ALL,12,99,3,605.0,580.0,650.0,508.0,0.1598,2025_Q4
26612,2025-10-01,228300.0,House,ALL,12,168,6,550.0,557.0,623.0,515.0,0.1233,2025_Q4
26613,2025-10-01,228400.0,House,ALL,9,72,6,450.0,499.0,555.0,430.0,0.2213,2025_Q4
26614,2025-10-01,228500.0,House,ALL,12,129,3,555.0,540.0,605.0,498.0,0.1898,2025_Q4
26615,2025-10-01,229000.0,House,ALL,12,147,12,560.0,564.0,588.0,533.0,0.1438,2025_Q4
26616,2025-10-01,229100.0,House,ALL,12,159,6,585.0,553.0,620.0,553.0,0.2525,2025_Q4
26617,2025-10-01,229300.0,House,ALL,24,252,12,605.0,606.0,650.0,540.0,0.1738,2025_Q4
26618,2025-10-01,229500.0,House,ALL,18,174,9,575.0,567.0,608.0,523.0,0.1237,2025_Q4
26619,2025-10-01,229600.0,House,ALL,33,396,21,525.0,480.0,600.0,340.0,0.2779,2025_Q4
26620,2025-10-01,229800.0,House,ALL,24,258,12,550.0,524.0,590.0,508.0,0.2432,2025_Q4
26621,2025-10-01,229900.0,House,ALL,12,168,6,510.0,469.0,550.0,480.0,0.2986,2025_Q4
26622,2025-10-01,230000.0,House,ALL,6,96,9,453.0,463.0,643.0,335.0,0.3513,2025_Q4
26623,2025-10-01,230100.0,House,ALL,39,294,18,570.0,554.0,600.0,520.0,0.1727,2025_Q4
26624,2025-10-01,230200.0,House,ALL,27,249,12,560.0,554.0,600.0,510.0,0.1326,2025_Q4
26625,2025-10-01,230300.0,House,ALL,24,231,24,565.0,529.0,615.0,505.0,0.2388,2025_Q4
26626,2025-10-01,230400.0,House,ALL,12,99,6,700.0,683.0,720.0,620.0,0.1075,2025_Q4
26627,2025-10-01,230500.0,House,ALL,33,348,24,518.0,479.0,610.0,384.0,0.3339,2025_Q4
26628,2025-10-01,230600.0,House,ALL,21,141,15,430.0,482.0,560.0,400.0,0.3024,2025_Q4
26629,2025-10-01,230700.0,House,ALL,33,336,24,560.0,562.0,620.0,530.0,0.153,2025_Q4
26630,2025-10-01,230800.0,House,ALL,39,294,12,570.0,565.0,593.0,495.0,0.4656,2025_Q4
26631,2025-10-01,230900.0,House,ALL,9,60,6,620.0,632.0,690.0,578.0,0.0998,2025_Q4
26632,2025-10-01,231000.0,House,ALL,36,252,18,485.0,513.0,600.0,420.0,0.2829,2025_Q4
26633,2025-10-01,231200.0,House,ALL,36,333,24,590.0,579.0,645.0,565.0,0.2429,2025_Q4
26634,2025-10-01,231300.0,House,ALL,15,231,15,570.0,563.0,600.0,550.0,0.0914,2025_Q4
26635,2025-10-01,231400.0,House,ALL,48,264,30,620.0,554.0,708.0,475.0,0.4425,2025_Q4
26636,2025-10-01,231500.0,House,ALL,21,234,12,610.0,601.0,683.0,560.0,0.1761,2025_Q4
26637,2025-10-01,231600.0,House,ALL,24,228,12,530.0,515.0,600.0,443.0,0.3036,2025_Q4
26638,2025-10-01,231700.0,House,ALL,15,183,9,600.0,549.0,730.0,530.0,0.3858,2025_Q4
26639,2025-10-01,231800.0,House,ALL,27,294,18,640.0,619.0,690.0,550.0,0.1638,2025_Q4
26640,2025-10-01,232000.0,House,ALL,12,102,9,625.0,617.0,668.0,558.0,0.2093,2025_Q4
26641,2025-10-01,232200.0,House,ALL,15,147,6,650.0,649.0,700.0,600.0,0.0909,2025_Q4
26642,2025-10-01,232300.0,House,ALL,9,204,6,550.0,547.0,593.0,540.0,0.1171,2025_Q4
26643,2025-10-01,232700.0,House,ALL,21,180,9,750.0,687.0,780.0,640.0,0.2144,2025_Q4
26644,2025-10-01,233100.0,House,ALL,12,87,9,490.0,474.0,545.0,455.0,0.1869,2025_Q4
26645,2025-10-01,233200.0,House,ALL,18,132,15,525.0,491.0,550.0,435.0,0.1548,2025_Q4
26646,2025-10-01,233300.0,House,ALL,18,225,15,500.0,444.0,500.0,398.0,0.2402,2025_Q4
26647,2025-10-01,233600.0,House,ALL,18,135,12,495.0,463.0,550.0,445.0,0.2321,2025_Q4
26648,2025-10-01,234100.0,House,ALL,6,147,9,525.0,500.0,568.0,513.0,0.2439,2025_Q4
26649,2025-10-01,234200.0,House,ALL,9,108,3,530.0,492.0,560.0,425.0,0.294,2025_Q4
26650,2025-10-01,234300.0,House,ALL,15,126,6,520.0,468.0,550.0,390.0,0.2378,2025_Q4
26651,2025-10-01,234400.0,House,ALL,9,102,0,500.0,497.0,545.0,490.0,0.1723,2025_Q4
26652,2025-10-01,234600.0,House,ALL,6,69,3,550.0,506.0,603.0,513.0,0.3679,2025_Q4
26653,2025-10-01,234700.0,House,ALL,6,90,0,490.0,494.0,515.0,480.0,0.0538,2025_Q4
26654,2025-10-01,234900.0,House,ALL,24,219,18,525.0,532.0,585.0,494.0,0.1182,2025_Q4
26655,2025-10-01,235000.0,House,ALL,18,147,6,545.0,516.0,560.0,461.0,0.1262,2025_Q4
26656,2025-10-01,235100.0,House,ALL,12,90,3,598.0,586.0,623.0,549.0,0.1064,2025_Q4
26657,2025-10-01,235200.0,House,ALL,9,129,9,485.0,466.0,560.0,410.0,0.3264,2025_Q4
26658,2025-10-01,235300.0,House,ALL,9,75,3,500.0,505.0,605.0,430.0,0.1936,2025_Q4
26659,2025-10-01,235400.0,House,ALL,12,60,6,475.0,487.0,546.0,450.0,0.1102,2025_Q4
26660,2025-10-01,235500.0,House,ALL,21,219,15,530.0,544.0,580.0,475.0,0.2111,2025_Q4
26661,2025-10-01,235600.0,House,ALL,12,198,15,510.0,532.0,568.0,500.0,0.0952,2025_Q4
26662,2025-10-01,235700.0,House,ALL,9,87,3,520.0,537.0,580.0,480.0,0.1473,2025_Q4
26663,2025-10-01,235800.0,House,ALL,18,189,15,493.0,511.0,550.0,468.0,0.1169,2025_Q4
26664,2025-10-01,235900.0,House,ALL,15,147,12,540.0,552.0,595.0,498.0,0.1512,2025_Q4
26665,2025-10-01,236300.0,House,ALL,9,105,9,520.0,501.0,633.0,498.0,0.3598,2025_Q4
26666,2025-10-01,236500.0,House,ALL,18,225,9,560.0,567.0,621.0,511.0,0.1183,2025_Q4
26667,2025-10-01,236700.0,House,ALL,6,51,3,715.0,663.0,739.0,590.0,0.1799,2025_Q4
26668,2025-10-01,236800.0,House,ALL,15,207,9,630.0,597.0,650.0,573.0,0.1414,2025_Q4
26669,2025-10-01,237000.0,House,ALL,15,201,15,650.0,638.0,680.0,600.0,0.1304,2025_Q4
26670,2025-10-01,237100.0,House,ALL,15,183,6,620.0,632.0,680.0,580.0,0.1866,2025_Q4
26671,2025-10-01,237200.0,House,ALL,18,84,3,685.0,699.0,771.0,615.0,0.1465,2025_Q4
26672,2025-10-01,237300.0,House,ALL,12,105,9,595.0,548.0,675.0,550.0,0.3776,2025_Q4
26673,2025-10-01,237500.0,House,ALL,15,144,6,700.0,710.0,780.0,675.0,0.1261,2025_Q4
26674,2025-10-01,237600.0,House,ALL,18,198,9,645.0,635.0,700.0,581.0,0.1436,2025_Q4
26675,2025-10-01,237800.0,House,ALL,30,336,15,620.0,619.0,680.0,568.0,0.1615,2025_Q4
26676,2025-10-01,238000.0,House,ALL,15,177,12,640.0,448.0,735.0,450.0,1.2646,2025_Q4
26677,2025-10-01,238100.0,House,ALL,12,105,3,655.0,655.0,689.0,609.0,0.1635,2025_Q4
26678,2025-10-01,238300.0,House,ALL,15,129,6,675.0,663.0,740.0,585.0,0.1286,2025_Q4
26679,2025-10-01,238400.0,House,ALL,15,132,6,600.0,588.0,650.0,570.0,0.237,2025_Q4
26680,2025-10-01,238500.0,House,ALL,15,207,6,670.0,667.0,725.0,555.0,0.2656,2025_Q4
26681,2025-10-01,239100.0,House,ALL,9,216,6,550.0,429.0,578.0,450.0,0.6309,2025_Q4
26682,2025-10-01,239200.0,House,ALL,33,450,3,550.0,365.0,650.0,169.0,0.7328,2025_Q4
26683,2025-10-01,239300.0,House,ALL,9,210,3,356.0,286.0,495.0,162.0,0.6914,2025_Q4
26684,2025-10-01,239400.0,House,ALL,6,75,6,745.0,613.0,761.0,635.0,0.4345,2025_Q4
26685,2025-10-01,239500.0,House,ALL,12,144,0,650.0,628.0,735.0,595.0,0.2527,2025_Q4
26686,2025-10-01,239600.0,House,ALL,12,90,6,725.0,715.0,769.0,680.0,0.1441,2025_Q4
26687,2025-10-01,239800.0,House,ALL,6,138,3,725.0,688.0,758.0,658.0,0.1692,2025_Q4
26688,2025-10-01,239900.0,House,ALL,12,108,6,700.0,730.0,750.0,700.0,0.0804,2025_Q4
26689,2025-10-01,240100.0,House,ALL,12,150,12,883.0,780.0,899.0,850.0,0.4049,2025_Q4
26690,2025-10-01,240200.0,House,ALL,15,186,9,700.0,687.0,745.0,640.0,0.1625,2025_Q4
26691,2025-10-01,240400.0,House,ALL,9,129,9,640.0,685.0,760.0,623.0,0.1245,2025_Q4
26692,2025-10-01,240500.0,House,ALL,6,129,3,560.0,558.0,590.0,553.0,0.1206,2025_Q4
26693,2025-10-01,240600.0,House,ALL,12,222,9,755.0,760.0,811.0,713.0,0.1469,2025_Q4
26694,2025-10-01,240700.0,House,ALL,15,183,6,560.0,564.0,610.0,525.0,0.1136,2025_Q4
26695,2025-10-01,240800.0,House,ALL,9,156,3,550.0,572.0,603.0,535.0,0.1079,2025_Q4
26696,2025-10-01,241000.0,House,ALL,6,84,6,545.0,553.0,623.0,495.0,0.1507,2025_Q4
26697,2025-10-01,241300.0,House,ALL,9,81,6,825.0,796.0,850.0,725.0,0.131,2025_Q4
26698,2025-10-01,241400.0,House,ALL,15,165,0,630.0,619.0,695.0,600.0,0.2767,2025_Q4
26699,2025-10-01,241500.0,House,ALL,12,132,9,550.0,597.0,614.0,550.0,0.2214,2025_Q4
26700,2025-10-01,241600.0,House,ALL,15,156,6,550.0,559.0,625.0,483.0,0.1846,2025_Q4
26701,2025-10-01,241700.0,House,ALL,12,147,6,620.0,599.0,689.0,515.0,0.2184,2025_Q4
26702,2025-10-01,241800.0,House,ALL,15,123,0,650.0,616.0,725.0,555.0,0.2853,2025_Q4
26703,2025-10-01,241900.0,House,ALL,15,159,6,640.0,589.0,650.0,505.0,0.2244,2025_Q4
26704,2025-10-01,242000.0,House,ALL,15,207,9,640.0,624.0,680.0,568.0,0.1525,2025_Q4
26705,2025-10-01,242100.0,House,ALL,9,138,9,600.0,582.0,630.0,575.0,0.1551,2025_Q4
26706,2025-10-01,242200.0,House,ALL,18,153,9,670.0,676.0,728.0,600.0,0.1392,2025_Q4
26707,2025-10-01,242400.0,House,ALL,9,171,12,655.0,645.0,680.0,650.0,0.0945,2025_Q4
26708,2025-10-01,242500.0,House,ALL,15,159,9,550.0,545.0,638.0,510.0,0.2804,2025_Q4
26709,2025-10-01,242600.0,House,ALL,18,156,9,610.0,618.0,685.0,575.0,0.1179,2025_Q4
26710,2025-10-01,242800.0,House,ALL,6,57,3,625.0,626.0,658.0,600.0,0.0621,2025_Q4
26711,2025-10-01,242900.0,House,ALL,12,99,3,563.0,589.0,678.0,473.0,0.3116,2025_Q4
26712,2025-10-01,243200.0,House,ALL,15,213,12,690.0,611.0,790.0,500.0,0.4068,2025_Q4
26713,2025-10-01,243400.0,House,ALL,9,156,6,690.0,709.0,700.0,655.0,0.1674,2025_Q4
26714,2025-10-01,243500.0,House,ALL,9,84,3,730.0,653.0,745.0,565.0,0.242,2025_Q4
26715,2025-10-01,243600.0,House,ALL,12,105,6,675.0,666.0,745.0,628.0,0.3917,2025_Q4
26716,2025-10-01,243700.0,House,ALL,36,228,21,495.0,498.0,544.0,430.0,0.1782,2025_Q4
26717,2025-10-01,244000.0,House,ALL,12,150,9,590.0,581.0,718.0,469.0,0.2358,2025_Q4
26718,2025-10-01,244100.0,House,ALL,24,195,9,525.0,514.0,580.0,443.0,0.2315,2025_Q4
26719,2025-10-01,244200.0,House,ALL,12,162,6,623.0,613.0,650.0,560.0,0.1201,2025_Q4
26720,2025-10-01,244300.0,House,ALL,21,105,12,500.0,497.0,623.0,375.0,0.3438,2025_Q4
26721,2025-10-01,244400.0,House,ALL,9,156,3,650.0,656.0,690.0,613.0,0.1212,2025_Q4
26722,2025-10-01,244500.0,House,ALL,9,123,0,600.0,600.0,675.0,575.0,0.1689,2025_Q4
26723,2025-10-01,244600.0,House,ALL,15,243,9,595.0,561.0,600.0,520.0,0.1461,2025_Q4
26724,2025-10-01,244700.0,House,ALL,24,234,9,650.0,670.0,765.0,605.0,0.1808,2025_Q4
26725,2025-10-01,244800.0,House,ALL,15,153,9,670.0,633.0,750.0,600.0,0.3406,2025_Q4
26726,2025-10-01,244900.0,House,ALL,15,180,15,600.0,651.0,695.0,570.0,0.2301,2025_Q4
26727,2025-10-01,245000.0,House,ALL,21,183,12,675.0,661.0,788.0,630.0,0.3703,2025_Q4
26728,2025-10-01,245100.0,House,ALL,12,240,12,590.0,527.0,610.0,518.0,0.3311,2025_Q4
26729,2025-10-01,245200.0,House,ALL,21,204,9,610.0,611.0,665.0,555.0,0.1344,2025_Q4
26730,2025-10-01,245400.0,House,ALL,18,246,9,600.0,597.0,658.0,583.0,0.1748,2025_Q4
26731,2025-10-01,245500.0,House,ALL,12,198,9,600.0,607.0,653.0,590.0,0.153,2025_Q4
26732,2025-10-01,245600.0,House,ALL,18,225,12,650.0,654.0,731.0,608.0,0.1375,2025_Q4
26733,2025-10-01,245800.0,House,ALL,9,123,6,400.0,466.0,515.0,395.0,0.2635,2025_Q4
26734,2025-10-01,245900.0,House,ALL,15,171,9,600.0,625.0,660.0,585.0,0.1337,2025_Q4
26735,2025-10-01,246000.0,House,ALL,30,342,15,625.0,596.0,680.0,528.0,0.2197,2025_Q4
26736,2025-10-01,246100.0,House,ALL,15,195,6,635.0,650.0,700.0,600.0,0.1224,2025_Q4
26737,2025-10-01,246200.0,House,ALL,9,156,9,600.0,461.0,650.0,465.0,0.5975,2025_Q4
26738,2025-10-01,246400.0,House,ALL,9,150,3,595.0,604.0,650.0,580.0,0.12,2025_Q4
26739,2025-10-01,246600.0,House,ALL,12,162,9,640.0,618.0,673.0,630.0,0.212,2025_Q4
26740,2025-10-01,246700.0,House,ALL,6,66,3,690.0,696.0,866.0,540.0,0.3061,2025_Q4
26741,2025-10-01,246900.0,House,ALL,21,246,9,650.0,639.0,708.0,570.0,0.147,2025_Q4
26742,2025-10-01,247000.0,House,ALL,15,195,9,650.0,632.0,675.0,595.0,0.1592,2025_Q4
26743,2025-10-01,247100.0,House,ALL,18,186,9,550.0,570.0,635.0,541.0,0.1316,2025_Q4
26744,2025-10-01,247200.0,House,ALL,12,126,9,745.0,666.0,764.0,499.0,0.2355,2025_Q4
26745,2025-10-01,247300.0,House,ALL,15,144,9,610.0,595.0,639.0,550.0,0.103,2025_Q4
26746,2025-10-01,247400.0,House,ALL,21,171,9,575.0,569.0,610.0,555.0,0.1306,2025_Q4
26747,2025-10-01,247500.0,House,ALL,6,33,0,918.0,932.0,1114.0,788.0,0.3795,2025_Q4
26748,2025-10-01,247600.0,House,ALL,21,246,6,615.0,470.0,663.0,393.0,0.5927,2025_Q4
26749,2025-10-01,247700.0,House,ALL,24,273,9,620.0,501.0,656.0,448.0,0.519,2025_Q4
26750,2025-10-01,247800.0,House,ALL,15,150,6,650.0,669.0,710.0,615.0,0.1389,2025_Q4
26751,2025-10-01,247900.0,House,ALL,15,207,12,680.0,650.0,695.0,630.0,0.1033,2025_Q4
26752,2025-10-01,248000.0,House,ALL,9,105,0,650.0,650.0,670.0,630.0,0.1557,2025_Q4
26753,2025-10-01,248100.0,House,ALL,30,267,21,750.0,740.0,850.0,620.0,0.2527,2025_Q4
26754,2025-10-01,248300.0,House,ALL,18,249,3,715.0,720.0,804.0,644.0,0.1562,2025_Q4
26755,2025-10-01,248400.0,House,ALL,27,267,15,660.0,640.0,700.0,599.0,0.1689,2025_Q4
26756,2025-10-01,248500.0,House,ALL,6,90,3,625.0,566.0,661.0,614.0,0.368,2025_Q4
26757,2025-10-01,248600.0,House,ALL,30,285,12,638.0,638.0,741.0,550.0,0.2524,2025_Q4
26758,2025-10-01,248700.0,House,ALL,24,234,21,638.0,659.0,695.0,583.0,0.3067,2025_Q4
26759,2025-10-01,248800.0,House,ALL,12,165,9,690.0,693.0,855.0,600.0,0.2451,2025_Q4
26760,2025-10-01,248900.0,House,ALL,33,333,18,620.0,586.0,650.0,580.0,0.2205,2025_Q4
26761,2025-10-01,249000.0,House,ALL,15,141,6,650.0,684.0,700.0,630.0,0.1205,2025_Q4
26762,2025-10-01,249100.0,House,ALL,6,102,9,595.0,500.0,650.0,473.0,0.4201,2025_Q4
26763,2025-10-01,249200.0,House,ALL,18,198,6,645.0,597.0,696.0,608.0,0.2985,2025_Q4
26764,2025-10-01,249300.0,House,ALL,6,87,6,725.0,735.0,1196.0,658.0,0.5274,2025_Q4
26765,2025-10-01,249400.0,House,ALL,24,354,15,593.0,577.0,655.0,540.0,0.3342,2025_Q4
26766,2025-10-01,249500.0,House,ALL,27,333,15,630.0,606.0,675.0,580.0,0.1721,2025_Q4
26767,2025-10-01,249600.0,House,ALL,15,177,6,650.0,645.0,670.0,580.0,0.1578,2025_Q4
26768,2025-10-01,249700.0,House,ALL,30,345,18,673.0,647.0,750.0,606.0,0.2443,2025_Q4
26769,2025-10-01,249800.0,House,ALL,6,126,9,660.0,665.0,713.0,620.0,0.097,2025_Q4
26770,2025-10-01,249900.0,House,ALL,12,165,6,783.0,854.0,918.0,688.0,0.3542,2025_Q4
26771,2025-10-01,250000.0,House,ALL,15,150,9,700.0,699.0,760.0,600.0,0.2527,2025_Q4
26772,2025-10-01,250100.0,House,ALL,12,147,6,713.0,617.0,750.0,633.0,0.4342,2025_Q4
26773,2025-10-01,250200.0,House,ALL,6,90,6,670.0,573.0,823.0,485.0,0.5703,2025_Q4
26774,2025-10-01,250300.0,House,ALL,18,240,6,755.0,635.0,820.0,389.0,0.4616,2025_Q4
26775,2025-10-01,250400.0,House,ALL,15,282,12,730.0,771.0,800.0,680.0,0.1716,2025_Q4
26776,2025-10-01,250500.0,House,ALL,12,147,6,820.0,784.0,950.0,653.0,0.2911,2025_Q4
26777,2025-10-01,250600.0,House,ALL,15,165,9,700.0,588.0,895.0,320.0,0.5722,2025_Q4
26778,2025-10-01,250700.0,House,ALL,9,51,6,800.0,826.0,1025.0,650.0,0.3626,2025_Q4
